"","Date","Time","Buck","MarkedDoe","UnmarkedDoe","Doe_UnknownifMarked","Fawn","UnknownSex","Unknown_UnknownifMarked","UnknownAgeGroup","Comments","TotalAdult","TotalFawn","Location","ICDoe_2019","ControlCollar_Colour","ControlCollar_Tag","ICCollar_Colour","EarTagNumber_2019","EarTagNumber_2020","EarTagColour_2019","EarTagColour2020","ICDoe_2020","Multi_Marked_Comments","TotalMarked","WHID_all","df_year","datetime","year","SiteID"
"124","08-Oct-20","12:06:44",0,0,0,0,0,0,0,0,"",2,NA,"Site10",1,"","","Yellow-Stripe","26","70","Blue","Yellow",1,"",2,"['19-0704']",2020,2020-10-08 12:06:44,2008,"Site10"
"125","08-Oct-20","12:06:45",0,0,0,0,0,0,0,0,"",2,NA,"Site10",1,"","","Yellow-Stripe","26","70","Blue","Yellow",1,"",2,"['19-0704']",2020,2020-10-08 12:06:45,2008,"Site10"
"126","08-Oct-20","12:06:45",0,0,0,0,0,0,0,0,"",2,NA,"Site10",1,"","","Yellow-Stripe","26","70","Blue","Yellow",1,"",2,"['19-0704']",2020,2020-10-08 12:06:45,2008,"Site10"
"127","08-Oct-20","12:07:12",1,0,0,0,0,0,0,0,"",3,NA,"Site10",1,"","","Yellow-Stripe","26","70","Blue","Yellow",1,"",2,"['19-0704']",2020,2020-10-08 12:07:12,2008,"Site10"
"128","08-Oct-20","12:07:12",1,0,0,0,0,0,0,0,"",3,NA,"Site10",1,"","","Yellow-Stripe","26","70","Blue","Yellow",1,"",2,"['19-0704']",2020,2020-10-08 12:07:12,2008,"Site10"
"129","08-Oct-20","12:07:13",1,0,0,0,0,0,0,0,"",3,NA,"Site10",1,"","","Yellow-Stripe","26","70","Blue","Yellow",1,"",2,"['19-0704']",2020,2020-10-08 12:07:13,2008,"Site10"
"130","08-Oct-20","12:07:41",1,0,0,0,0,0,0,0,"",3,NA,"Site10",1,"","","Yellow-Stripe","26","70","Blue","Yellow",1,"",2,"['19-0704']",2020,2020-10-08 12:07:41,2008,"Site10"
"131","08-Oct-20","12:07:42",1,0,0,0,0,0,0,0,"",3,NA,"Site10",1,"","","Yellow-Stripe","26","70","Blue","Yellow",1,"",2,"['19-0704']",2020,2020-10-08 12:07:42,2008,"Site10"
"132","08-Oct-20","12:07:43",1,0,0,0,0,0,0,0,"",3,NA,"Site10",1,"","","Yellow-Stripe","26","70","Blue","Yellow",1,"",2,"['19-0704']",2020,2020-10-08 12:07:43,2008,"Site10"
"133","08-Oct-20","12:07:55",1,0,0,0,0,0,0,0,"",3,NA,"Site10",1,"","","Yellow-Stripe","26","70","Blue","Yellow",1,"",2,"['19-0704']",2020,2020-10-08 12:07:55,2008,"Site10"
